candidate_id,run_id,part,codec_scope,section,bytes,evidence
R2-C0,fresh-05,b,raw,public_header_length,2,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,raw,public_statement_fields,256,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,raw,query_grinding,4,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,raw,terminator,4,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,abi,alignment,26,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,abi,dynamic_length,32,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,abi,dynamic_offset,32,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,abi,proof,105350,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,abi,proof_identifier,32,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,abi,selector,4,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-05,b,abi,statement,224,research/r2/baseline/outputs/r2-main/proofs/fresh-05/byte-ledger.json
R2-C0,fresh-06,a,raw,checkpoint_challenges,192,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,checkpoint_identifiers,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,checkpoint_query_indices,260,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,checkpoint_transcript_state,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,commitment_quotient,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,commitment_random,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,commitment_trace,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,common_header,16,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,final_polynomial,16,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_commitments,576,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_grinding,36,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_0_frontier,7360,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_0_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_0_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_0_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_1_frontier,6336,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_1_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_1_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_1_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_2_frontier,5312,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_2_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_2_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_3_frontier,4288,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_3_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_3_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_3_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_4_frontier,3264,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_4_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_4_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_4_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_5_frontier,2240,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_5_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_5_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_5_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_6_frontier,1344,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_6_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_6_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_6_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_7_frontier,640,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_7_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_7_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_7_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_8_frontier,448,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_8_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_8_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,fri_round_8_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,global_digest,32,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,half_query_indices,68,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,hiding_mask_openings,1216,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_0_frontier,8384,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_0_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_0_row_masks,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_0_rows,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_0_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_1_frontier,8384,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_1_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_1_row_masks,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_1_rows,12160,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_1_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_2_frontier,8384,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_2_row_masks,4096,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_2_rows,4096,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,initial_batch_2_salts,8192,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,ood_quotient,1024,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,ood_random,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,ood_trace_local,3040,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,ood_trace_next,3040,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,parameter_identifier,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,public_header_length,2,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,public_statement_fields,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,query_grinding,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,raw,terminator,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,abi,alignment,26,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,abi,dynamic_length,32,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,abi,dynamic_offset,32,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,abi,proof,103910,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,abi,proof_identifier,0,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,abi,selector,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,a,abi,statement,224,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,checkpoint_challenges,192,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,checkpoint_identifiers,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,checkpoint_query_indices,260,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,checkpoint_transcript_state,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,commitment_quotient,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,commitment_random,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,commitment_trace,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,common_header,16,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,final_polynomial,16,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_commitments,576,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_grinding,36,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_0_frontier,7296,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_0_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_0_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_0_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_1_frontier,6400,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_1_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_1_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_1_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_2_frontier,5440,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_2_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_2_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_3_frontier,4480,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_3_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_3_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_3_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_4_frontier,3520,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_4_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_4_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_4_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_5_frontier,2560,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_5_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_5_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_5_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_6_frontier,1600,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_6_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_6_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_6_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_7_frontier,896,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_7_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_7_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_7_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_8_frontier,192,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_8_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_8_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,fri_round_8_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,global_digest,32,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,half_query_indices,68,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,hiding_mask_openings,1216,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_0_frontier,8320,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_0_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_0_row_masks,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_0_rows,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_0_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_1_frontier,8320,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_1_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_1_row_masks,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_1_rows,12160,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_1_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_2_frontier,8320,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_2_row_masks,4096,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_2_rows,4096,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,initial_batch_2_salts,8192,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,ood_quotient,1024,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,ood_random,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,ood_trace_local,3040,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,ood_trace_next,3040,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,parameter_identifier,64,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,proof_identifier,32,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,public_header_length,2,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,public_statement_fields,256,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,query_grinding,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,raw,terminator,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,abi,alignment,26,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,abi,dynamic_length,32,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,abi,dynamic_offset,32,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,abi,proof,104902,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,abi,proof_identifier,32,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,abi,selector,4,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-06,b,abi,statement,224,research/r2/baseline/outputs/r2-main/proofs/fresh-06/byte-ledger.json
R2-C0,fresh-07,a,raw,checkpoint_challenges,192,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,checkpoint_identifiers,64,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,checkpoint_query_indices,260,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,checkpoint_transcript_state,64,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,commitment_quotient,64,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,commitment_random,64,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,commitment_trace,64,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,common_header,16,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,final_polynomial,16,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_commitments,576,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_grinding,36,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_0_frontier,7232,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_0_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_0_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_0_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_1_frontier,6208,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_1_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_1_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_1_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_2_frontier,5184,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_2_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_2_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_2_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_3_frontier,4160,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_3_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_3_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_3_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_4_frontier,3136,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_4_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_4_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_4_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_5_frontier,2240,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_5_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_5_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_5_values,256,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_6_frontier,1536,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_6_frontier_count,4,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
R2-C0,fresh-07,a,raw,fri_round_6_salts,512,research/r2/baseline/outputs/r2-main/proofs/fresh-07/byte-ledger.json
